date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	08:52:37	21	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	6	0	2069	0	10	humane	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	3	0	4897	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	2039	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	7	0	2063	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	7	0	1438	0	16	imaginative	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	7	0	1740	0	2	wise	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	6	0	2304	0	12	persistent	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	6	0	2348	0	5	humorous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	6	0	2365	0	1	generous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	7	0	1836	0	18	honest	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	7	0	1419	0	8	reliable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	08:52:37	21	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	11:50:01	39	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	10765	0	1	IF_pretest.jpg	50pct	50pct	101	1	consent.jpg	75	70	101	1	no_consent.jpg	75	30	101
070913	11:50:01	39	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	2	0	7559	0	14	restrained	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	6	0	2977	0	8	reliable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	6	0	1703	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	6	0	1590	0	3	happy	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	6	0	2624	0	9	important	40pct	50pct	18	1	How POSITIVE is someone who is:	30pct	50pct	18	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	7	0	1599	0	1	generous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	5	0	3150	0	6	sociable	40pct	50pct	14	1	How POSITIVE is someone who is:	30pct	50pct	14	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	5	0	2405	0	12	persistent	40pct	50pct	14	1	How POSITIVE is someone who is:	30pct	50pct	14	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	1550	0	5	humorous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	5	0	2166	0	15	altruistic	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	5	0	1706	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	7	0	2135	0	2	wise	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	7	0	872	0	18	honest	40pct	50pct	11	1	How POSITIVE is someone who is:	30pct	50pct	11	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	7	0	1823	0	10	humane	40pct	50pct	14	1	How POSITIVE is someone who is:	30pct	50pct	14	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	5	0	3142	0	16	imaginative	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	4	0	1902	0	7	popular	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	6	0	1899	0	4	good-natured	40pct	50pct	14	1	How POSITIVE is someone who is:	30pct	50pct	14	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	6	0	1340	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:50:01	39	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	06:34:21	6	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	21522	0	1	IF_pretest.jpg	50pct	50pct	100	1	consent.jpg	75	70	100	1	no_consent.jpg	75	30	100
070913	06:34:21	6	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	4	0	6262	0	13	serious	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	5	0	3791	0	7	popular	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	3	0	3385	0	14	restrained	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	6	0	2798	0	3	happy	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	5	0	1947	0	8	reliable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	6	0	1613	0	1	generous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	5	0	1300	0	2	wise	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	6	0	1459	0	16	imaginative	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	5	0	4022	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	2350	0	6	sociable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	6	0	1379	0	5	humorous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	6	0	3075	0	15	altruistic	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	4	0	1500	0	9	important	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	4	0	1946	0	12	persistent	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	5	0	2557	0	18	honest	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	4	0	2654	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	5	0	2351	0	10	humane	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	6	0	2561	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	06:34:21	6	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	13:17:57	45	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	3231	0	1	IF_pretest.jpg	50pct	50pct	100	1	consent.jpg	75	70	100	1	no_consent.jpg	75	30	100
070913	13:17:57	45	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	8961	0	7	popular	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	6	0	3139	0	12	persistent	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	6	0	1681	0	9	important	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	6	0	1691	0	8	reliable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	6	0	3404	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	6	0	1455	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	6	0	1194	0	18	honest	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	6	0	1407	0	1	generous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	5	0	1811	0	17	strong	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	1535	0	5	humorous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	6	0	958	0	6	sociable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	5	0	4885	0	14	restrained	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	6	0	2475	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	6	0	1389	0	2	wise	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	6	0	1202	0	15	altruistic	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	6	0	832	0	10	humane	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	6	0	739	0	3	happy	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	6	0	1019	0	16	imaginative	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	13:17:57	45	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	09:49:13	16	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	5293	0	1	IF_pretest.jpg	50pct	50pct	106	1	consent.jpg	75	70	106	1	no_consent.jpg	75	30	106
070913	09:49:13	16	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	6	0	3901	0	11	good-looking	40pct	50pct	13	1	How POSITIVE is someone who is:	30pct	50pct	13	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	6	0	2937	0	3	happy	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	4	0	3429	0	12	persistent	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	6	0	2178	0	5	humorous	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	6	0	1055	0	10	humane	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	6	0	1226	0	4	good-natured	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	6	0	1054	0	1	generous	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	6	0	1026	0	15	altruistic	40pct	50pct	17	1	How POSITIVE is someone who is:	30pct	50pct	17	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	785	0	8	reliable	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	6	0	806	0	2	wise	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	4	0	4302	0	13	serious	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	4	0	3925	0	9	important	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	5	0	1623	0	16	imaginative	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	5	0	1956	0	7	popular	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	7	0	2013	0	18	honest	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	3	0	2113	0	14	restrained	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	6	0	1742	0	6	sociable	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	5	0	2813	0	17	strong	40pct	50pct	12	1	How POSITIVE is someone who is:	30pct	50pct	12	0	0	0	0	0
070913	09:49:13	16	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	13	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	11:32:54	34	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	2247	0	1	IF_pretest.jpg	50pct	50pct	100	1	consent.jpg	75	70	100	1	no_consent.jpg	75	30	100
070913	11:32:54	34	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	7	0	4522	0	9	important	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	7	0	1076	0	2	wise	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	7	0	1775	0	11	good-looking	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	2	0	1622	0	15	altruistic	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	7	0	1708	0	10	humane	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	7	0	1030	0	7	popular	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	7	0	1467	0	6	sociable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	6	0	2295	0	16	imaginative	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	6	0	1106	0	4	good-natured	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	7	0	978	0	18	honest	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	6	0	1427	0	5	humorous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	12	rating	valence	0	0	0	0	0	0	2	0	1393	0	14	restrained	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	13	rating	valence	0	0	0	0	0	0	6	0	1637	0	3	happy	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	14	rating	valence	0	0	0	0	0	0	3	0	1828	0	12	persistent	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	15	rating	valence	0	0	0	0	0	0	7	0	1098	0	17	strong	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	16	rating	valence	0	0	0	0	0	0	7	0	1388	0	8	reliable	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	17	rating	valence	0	0	0	0	0	0	7	0	1619	0	1	generous	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	2	18	rating	valence	0	0	0	0	0	0	7	0	3535	0	13	serious	40pct	50pct	15	1	How POSITIVE is someone who is:	30pct	50pct	15	0	0	0	0	0
070913	11:32:54	34	3.0.6.0	4	1	end	end	0	0	0	0	0	0	0	0	2	0	1		60	50	16	0	0	0	0	0	0	0	0	0	0
date	time	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2	stimulusnumber3	stimulusitem3	stimulusvpos3	stimulushpos3	stimulusonset3
070913	08:34:07	4	3.0.6.0	1	1	INF	INF	100	100	0	0	0	0	consent	0	6613	0	1	IF_pretest.jpg	50pct	50pct	116	1	consent.jpg	75	70	116	1	no_consent.jpg	75	30	116
070913	08:34:07	4	3.0.6.0	2	1	rating	valence	0	0	0	0	0	0	7	0	5057	0	18	honest	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	2	rating	valence	0	0	0	0	0	0	7	0	1727	0	15	altruistic	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	3	rating	valence	0	0	0	0	0	0	4	0	4009	0	7	popular	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	4	rating	valence	0	0	0	0	0	0	7	0	1633	0	10	humane	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	5	rating	valence	0	0	0	0	0	0	4	0	1685	0	6	sociable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	6	rating	valence	0	0	0	0	0	0	5	0	2073	0	9	important	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	7	rating	valence	0	0	0	0	0	0	7	0	1997	0	8	reliable	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	8	rating	valence	0	0	0	0	0	0	3	0	2532	0	11	good-looking	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	9	rating	valence	0	0	0	0	0	0	5	0	1717	0	17	strong	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	10	rating	valence	0	0	0	0	0	0	7	0	1471	0	16	imaginative	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
070913	08:34:07	4	3.0.6.0	2	11	rating	valence	0	0	0	0	0	0	7	0	1011	0	5	humorous	40pct	50pct	16	1	How POSITIVE is someone who is:	30pct	50pct	16	0	0	0	0	0
